"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Image Type","Image Src","Image Position","Image Width","Image Height","Image Alt Text","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust","Variant Cost","Inventory Available: 1 Britton Place","Inventory Available Adjust: 1 Britton Place","Metafield: title_tag [string]","Metafield: description_tag [string]","Variant Metafield: custom.best_seller_icon_ [single_line_text_field]","Variant Metafield: homepage_best_seller [boolean]","Variant Metafield: custom.model_number_w_color_code [single_line_text_field]","Variant Metafield: custom.lens_color [single_line_text_field]","Variant Metafield: custom.polarized [single_line_text_field]","Variant Metafield: custom.lens_material [single_line_text_field]","Variant Metafield: custom.frame_color [single_line_text_field]","Variant Metafield: custom.front_material [single_line_text_field]","Variant Metafield: custom.temple_material [single_line_text_field]","Metafield: custom.men [boolean]","Metafield: custom.women [boolean]","Metafield: custom.youth [boolean]","Metafield: custom.brand [single_line_text_field]","Metafield: custom.custom\.frame_color [single_line_text_field]","Metafield: custom.lens_width [single_line_text_field]","Metafield: custom.bridge_width [single_line_text_field]","Metafield: custom.arm_length [single_line_text_field]","Metafield: custom.brand image [single_line_text_field]","Metafield: custom.custom\.front_material [single_line_text_field]","Metafield: custom.custom\.temple_material [single_line_text_field]","Metafield: custom.brand_name [single_line_text_field]","Variant Metafield: custom.frame_material_front [single_line_text_field]","Variant Metafield: custom.fit [single_line_text_field]","Metafield: custom.temple_material [single_line_text_field]","Metafield: custom.front_material [single_line_text_field]","Metafield: custom.lens_material [single_line_text_field]","Metafield: custom.fit_description [single_line_text_field]","Variant Metafield: custom.product_image_2 [file_reference]","Variant Metafield: custom.product_image_3 [file_reference]","Variant Metafield: custom.variant_image [list.file_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Variant Metafield: custom.lens_description_long [multi_line_text_field]","Variant Metafield: custom.fit_description_long [multi_line_text_field]","Variant Metafield: custom.model_description_long [multi_line_text_field]","Variant Metafield: custom.lens_technology_long [multi_line_text_field]","Metafield: custom.brand_name_image [file_reference]","Metafield: custom.brand_name_white_image [file_reference]","Variant Metafield: custom.product_lens_image [file_reference]","Metafield: custom.box_size [single_line_text_field]","Metafield: custom.product_video_male [file_reference]","Metafield: custom.product_video_female [file_reference]","Metafield: custom.product_case_image [file_reference]","Metafield: custom.silouette [file_reference]"
"8906638688548","clubmaster-metal","MERGE","CLUBMASTER METAL","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:04 -0500","2023-11-09 13:36:29 -0500","Active","true","2023-11-06 18:03:04 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-metal","902","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/215_RAYBANPIC1.png?v=1699311797","3","1296","648","","49506779988260","47518602002724","MERGE","FRAME","BLACK | GOLD - GREEN","","","","","3","215 RAYBAN","8053672867046","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/215_RAYBANPIC1.png?v=1699311797","0.0","oz","182.00","","true","","","deny","manual","true","","","90.98","Stocked","","","","FALSE","false","3716 187","GREEN","NO","CRYSTAL GLASS","BLACK | GOLD","METAL","METAL","","","","","","","","","","","","","","","","","","","215_RAYBANPIC2.png","215_RAYBANPIC3.png","215_RAYBANPIC2.png, 215_RAYBANPIC3.png","","","","Green lenses enhance contrast and clarity. They provide true color perception, and they work to reduce glare, making them comfortable for outdoor use. Green lenses are versatile and work well in various light conditions, from sunny to overcast skies. They offer a balance between style and functionality, making them a popular choice for fashion-conscious individuals who want both eye protection and a trendy look.","Ray-Ban's Clubmaster Metal, constructed entirely from metal with flat temples, ensures a smooth, comfortable fit. Boasting a round lens shape underscored by a distinct square browline and adjustable nose pads, this model showcases a standard dimensional profile ideally tailored for a variety of face shapes with medium-sized features.","Dive into a realm of sleek sophistication with the Clubmaster Metal. This iteration of the iconic design trades traditional acetate for a full metal frame, resulting in a lightweight yet robust structure. The gleaming metallic finish, complemented by its distinct browline, offers a contemporary edge that's both daring and refined. Its lenses, enhanced with cutting-edge UV protection, promise clarity and safety in equal measure. The Clubmaster Metal isn't just a pair of sunglasses; it's a bold statement of individuality and modern elegance.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638688548","clubmaster-metal","MERGE","CLUBMASTER METAL","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:04 -0500","2023-11-09 13:36:29 -0500","Active","true","2023-11-06 18:03:04 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-metal","903","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/216_RAYBANPIC1.png?v=1699311797","4","1280","639","","49506780021028","47518602035492","MERGE","FRAME","MATTE BLACK - BLUE","","","","","4","216 RAYBAN","8053672867060","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/216_RAYBANPIC1.png?v=1699311797","0.0","oz","182.00","","true","","","deny","manual","true","","","90.98","Stocked","","","","FALSE","false","3716 186 - R5","BLUE","NO","CRYSTAL GLASS","MATTE BLACK","METAL","METAL","","","","","","","","","","","","","","","","","","","216_RAYBANPIC2.png","","","","","","Ray-Ban's Blue lenses are ideal for medium to bright light conditions. These lenses enhance color perception and contrast, making them perfect for the seaside or ski trips. Plus, their stylish blue hue adds a cool, contemporary twist to any outfit.","Ray-Ban's Clubmaster Metal, constructed entirely from metal with flat temples, ensures a smooth, comfortable fit. Boasting a round lens shape underscored by a distinct square browline and adjustable nose pads, this model showcases a standard dimensional profile ideally tailored for a variety of face shapes with medium-sized features.","Dive into a realm of sleek sophistication with the Clubmaster Metal. This iteration of the iconic design trades traditional acetate for a full metal frame, resulting in a lightweight yet robust structure. The gleaming metallic finish, complemented by its distinct browline, offers a contemporary edge that's both daring and refined. Its lenses, enhanced with cutting-edge UV protection, promise clarity and safety in equal measure. The Clubmaster Metal isn't just a pair of sunglasses; it's a bold statement of individuality and modern elegance.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638688548","clubmaster-metal","MERGE","CLUBMASTER METAL","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:04 -0500","2023-11-09 13:36:29 -0500","Active","true","2023-11-06 18:03:04 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-metal","904","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/217_RAYBANPIC1.png?v=1699311798","5","1263","632","","49506780053796","47518602068260","MERGE","FRAME","GREY | BLACK - DARK GREY","","","","","5","217 RAYBAN","8056597767941","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/217_RAYBANPIC1.png?v=1699311798","0.0","oz","182.00","","true","","","deny","manual","true","","","90.98","Stocked","","","","FALSE","false","3716 9256B1","DARK GREY","NO","CRYSTAL GLASS","GREY | BLACK","METAL","METAL","","","","","","","","","","","","","","","","","","","217_RAYBANPIC2.png","217_RAYBANPIC3.png","217_RAYBANPIC2.png, 217_RAYBANPIC3.png","","","","Dark Grey lenses are a popular choice for sunglasses as they effectively reduce overall brightness while preserving 100% color recognition. These lenses are particularly beneficial in bright, sunny environments, helping to lessen glare and reduce the strain on your eyes without distorting natural colors. They are versatile and well-suited for general outdoor activities, driving, and especially conditions with intense sunlight.","Ray-Ban's Clubmaster Metal, constructed entirely from metal with flat temples, ensures a smooth, comfortable fit. Boasting a round lens shape underscored by a distinct square browline and adjustable nose pads, this model showcases a standard dimensional profile ideally tailored for a variety of face shapes with medium-sized features.","Dive into a realm of sleek sophistication with the Clubmaster Metal. This iteration of the iconic design trades traditional acetate for a full metal frame, resulting in a lightweight yet robust structure. The gleaming metallic finish, complemented by its distinct browline, offers a contemporary edge that's both daring and refined. Its lenses, enhanced with cutting-edge UV protection, promise clarity and safety in equal measure. The Clubmaster Metal isn't just a pair of sunglasses; it's a bold statement of individuality and modern elegance.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638688548","clubmaster-metal","MERGE","CLUBMASTER METAL","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:04 -0500","2023-11-09 13:36:29 -0500","Active","true","2023-11-06 18:03:04 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-metal","905","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/218_RAYBANPIC1.png?v=1699311798","6","1272","636","","49506780086564","47518602101028","MERGE","FRAME","HAVANA | GOLD - GRADIENT BROWN","","","","","6","218 RAYBAN","8053672867084","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/218_RAYBANPIC1.png?v=1699311798","0.0","oz","197.00","","true","","","deny","manual","true","","","98.48","Stocked","","","","FALSE","false","3716 900851","GRADIENT BROWN","NO","CRYSTAL GLASS","HAVANA | GOLD","METAL","METAL","","","","","","","","","","","","","","","","","","","218_RAYBANPIC2.png","218_RAYBANPIC3.png","218_RAYBANPIC2.png, 218_RAYBANPIC3.png","","","","Gradient Brown sunglasses offer a smooth transition from a darker top to a lighter bottom. They're excellent for varying light conditions, providing better vision at the lower portion while blocking sunlight from above, and they enhance depth perception by highlighting contrasts and contours.","Ray-Ban's Clubmaster Metal, constructed entirely from metal with flat temples, ensures a smooth, comfortable fit. Boasting a round lens shape underscored by a distinct square browline and adjustable nose pads, this model showcases a standard dimensional profile ideally tailored for a variety of face shapes with medium-sized features.","Dive into a realm of sleek sophistication with the Clubmaster Metal. This iteration of the iconic design trades traditional acetate for a full metal frame, resulting in a lightweight yet robust structure. The gleaming metallic finish, complemented by its distinct browline, offers a contemporary edge that's both daring and refined. Its lenses, enhanced with cutting-edge UV protection, promise clarity and safety in equal measure. The Clubmaster Metal isn't just a pair of sunglasses; it's a bold statement of individuality and modern elegance.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","906","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/198_RAYBANPIC1.png?v=1699311799","1","1290","645","","49506779660580","47518601675044","MERGE","FRAME","TORTOISE | GOLD - GREEN - POLARIZED","","","","","1","203 RAYBAN","805289346906","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/203_RAYBANPIC1.png?v=1699311799","0.0","oz","221.00","","true","","","deny","manual","true","","","110.46","Stocked","","","","TRUE","false","3016 990 - 58","GREEN","YES","CRYSTAL GLASS","TORTOISE | GOLD","ACETATE","ACETATE","true","true","false","RAY BAN","BLACK | GOLD","51","21","145","LOGO RAYBAN ","ACETATE","ACETATE","RAYBAN","","","","","","MEDIUM","203_RAYBANPIC2.png","203_RAYBANPIC3.png","203_RAYBANPIC2.png, 203_RAYBANPIC3.png","","","","Green lenses enhance contrast and clarity. They provide true color perception, and they work to reduce glare, making them comfortable for outdoor use. Green lenses are versatile and work well in various light conditions, from sunny to overcast skies. They offer a balance between style and functionality, making them a popular choice for fashion-conscious individuals who want both eye protection and a trendy look.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Polarized Crystal Glass Lenses are like having a high-definition upgrade for your sunglasses. The polarization, achieved by aligning microscopic crystals, selectively blocks horizontally polarized light, or glare, resulting in improved visual acuity. This reduces eye-fatigue, or as we say in the sunglasses business, it does the squinting for you. It also improves color sharpness and depth of vision, enhances clarity and contrast, and offers 100% protection for your eyes against harmful UV rays from the sun. They're made to resist scratches, so your lenses stay clearer longer.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","907","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/200_RAYBANPIC1.png?v=1699311799","2","1261","631","","49506779693348","47518601707812","MERGE","FRAME","BLACK | GOLD - GREEN - POLARIZED","","","","","2","198 RAYBAN","805289346883","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/198_RAYBANPIC1.png?v=1699311799","0.0","oz","221.00","","true","","","deny","manual","true","","","110.46","Stocked","","","","TRUE","true","3016 901 - 58","GREEN","YES","CRYSTAL GLASS","BLACK | GOLD","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","198_RAYBANPIC2.png","198_RAYBANPIC3.png","198_RAYBANPIC2.png, 198_RAYBANPIC3.png","","","","Green lenses enhance contrast and clarity. They provide true color perception, and they work to reduce glare, making them comfortable for outdoor use. Green lenses are versatile and work well in various light conditions, from sunny to overcast skies. They offer a balance between style and functionality, making them a popular choice for fashion-conscious individuals who want both eye protection and a trendy look.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Polarized Crystal Glass Lenses are like having a high-definition upgrade for your sunglasses. The polarization, achieved by aligning microscopic crystals, selectively blocks horizontally polarized light, or glare, resulting in improved visual acuity. This reduces eye-fatigue, or as we say in the sunglasses business, it does the squinting for you. It also improves color sharpness and depth of vision, enhances clarity and contrast, and offers 100% protection for your eyes against harmful UV rays from the sun. They're made to resist scratches, so your lenses stay clearer longer.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","908","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/203_RAYBANPIC1.png?v=1699311799","3","1260","630","","49506779726116","47518601740580","MERGE","FRAME","BLACK | GOLD - GREEN","","","","","3","200 RAYBAN","805289304449","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/200_RAYBANPIC1.png?v=1699311799","0.0","oz","171.00","","true","","","deny","manual","true","","","85.46","Stocked","","","","FALSE","false","3016 W0365","GREEN","NO","CRYSTAL GLASS","BLACK | GOLD","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","200_RAYBANPIC2.png","200_RAYBANPIC3.png","200_RAYBANPIC2.png, 200_RAYBANPIC3.png","","","","Green lenses enhance contrast and clarity. They provide true color perception, and they work to reduce glare, making them comfortable for outdoor use. Green lenses are versatile and work well in various light conditions, from sunny to overcast skies. They offer a balance between style and functionality, making them a popular choice for fashion-conscious individuals who want both eye protection and a trendy look.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","909","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/205_RAYBANPIC1.png?v=1699311800","4","1256","628","","49506779758884","47518601773348","MERGE","FRAME","TORTOISE | GOLD - GREEN","","","","","4","205 RAYBAN","805289304456","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/205_RAYBANPIC1.png?v=1699311800","0.0","oz","171.00","","true","","","deny","manual","true","","","85.46","Stocked","","","","FALSE","false","3016 W0366","GREEN","NO","CRYSTAL GLASS","TORTOISE | GOLD","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","205_RAYBANPIC2.png","205_RAYBANPIC3.png","205_RAYBANPIC2.png, 205_RAYBANPIC3.png","","","","Green lenses enhance contrast and clarity. They provide true color perception, and they work to reduce glare, making them comfortable for outdoor use. Green lenses are versatile and work well in various light conditions, from sunny to overcast skies. They offer a balance between style and functionality, making them a popular choice for fashion-conscious individuals who want both eye protection and a trendy look.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","910","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/208_RAYBANPIC1.png?v=1699311799","5","1286","643","","49506779791652","47518601806116","MERGE","FRAME","GREY | BLACK - DARK GREY","","","","","5","208 RAYBAN","8056597755276","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/208_RAYBANPIC1.png?v=1699311799","0.0","oz","171.00","","true","","","deny","manual","true","","","85.46","Stocked","","","","TRUE","false","3016 1367B1","DARK GREY","NO","CRYSTAL GLASS","GREY | BLACK","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","208_RAYBANPIC2.png","208_RAYBANPIC3.png","208_RAYBANPIC2.png, 208_RAYBANPIC3.png","","","","Dark Grey lenses are a popular choice for sunglasses as they effectively reduce overall brightness while preserving 100% color recognition. These lenses are particularly beneficial in bright, sunny environments, helping to lessen glare and reduce the strain on your eyes without distorting natural colors. They are versatile and well-suited for general outdoor activities, driving, and especially conditions with intense sunlight.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","911","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/209_RAYBANPIC1.png?v=1699311799","6","1268","634","","49506779824420","47518601838884","MERGE","FRAME","MATTE TORTOISE - BLUE MIRROR","","","","","6","209 RAYBAN","8053672226973","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/209_RAYBANPIC1.png?v=1699311799","0.0","oz","196.00","","true","","","deny","manual","true","","","97.96","Stocked","","","","FALSE","false","3016 114517","BLUE MIRROR","NO","CRYSTAL GLASS","MATTE TORTOISE","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","209_RAYBANPIC2.png","209_RAYBANPIC3.png","209_RAYBANPIC2.png, 209_RAYBANPIC3.png","","","","Ray-Ban's Blue Mirror lenses are crafted for pristine clarity. These lenses are your go-to for high-glare environments, reflecting light away to improve visual comfort. They're best under the bright sun, offering a stylish yet functional way to shield your eyes with a dash of color.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906638623012","clubmaster-medium","MERGE","CLUBMASTER MEDIUM","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:03 -0500","2023-11-09 13:36:27 -0500","Active","true","2023-11-06 18:03:03 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/clubmaster-medium","912","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/210_RAYBANPIC1.png?v=1699311800","7","1281","640","","49506779857188","47518601871652","MERGE","FRAME","TORTOISE | GOLD - GRADIENT ORANGE MIRROR","","","","","7","210 RAYBAN","8053672603897","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/210_RAYBANPIC1.png?v=1699311800","0.0","oz","196.00","","true","","","deny","manual","true","","","97.96","Stocked","","","","FALSE","false","3016 990 - 7O","GRADIENT ORANGE MIRROR","NO","CRYSTAL GLASS","TORTOISE | GOLD","ACETATE","ACETATE","","","","","","","","","","","","","","","","","","","210_RAYBANPIC2.png","210_RAYBANPIC3.png","210_RAYBANPIC2.png, 210_RAYBANPIC3.png","","","","Gradient Orange Mirror lenses feature a more intense orange hue at the top and gradually fade to a lighter shade, or even clear, at the bottom. The mirrored aspect reflects more light than standard lenses, reducing the amount of light that enters your eyes, which is beneficial in very bright conditions. The vibrant orange color can heighten contrast and depth perception, making these lenses not just a fashion statement but also a functional choice for activities where visual clarity is crucial.","Ray-Ban's Clubmaster Medium, constructed with a robust acetate frame paired with sleek, thin temples, offers a balanced and comfortable fit. With its round lens accentuated by a pronounced square browline and adjustable nose pads, this model showcases a standard dimensional profile and is suited for a variety of face shapes. ","The Clubmaster Medium is a celebration of Ray-Ban's timeless design. Perfect for the contemporary individual, this size offers a balanced perspective on the iconic half-frame design. Made from the finest acetate and metal, its frame is both retro and forward-looking. Express your individuality with a selection of frame and lens color options available for the Clubmaster Medium sunglasses. The Clubmaster also comes in Small and Large sizes for varied preferences.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
"8906639540516","cockpit-small","MERGE","COCKPIT SMALL","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 18:03:20 -0500","2023-11-09 13:36:32 -0500","Active","true","2023-11-06 18:03:20 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/cockpit-small","913","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/70_RAYBANPIC1.png?v=1699311807","1","1306","654","","49506781561124","47518603575588","MERGE","FRAME","GOLD - GRADIENT BROWN","","","","","1","70 RAYBAN","805289275251","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/70_RAYBANPIC1.png?v=1699311807","0.0","oz","186.00","","true","","","deny","manual","true","","","92.96","Stocked","","","","FALSE","false","3362 001 - 51 ","GRADIENT BROWN","NO","CRYSTAL GLASS","GOLD","METAL","METAL","true","true","false","RAY BAN","GOLD","56","14","135","LOGO RAYBAN ","METAL","METAL","RAYBAN","","","","","","SMALL","","70_RAYBANPIC3.png","","","","","Gradient Brown sunglasses offer a smooth transition from a darker top to a lighter bottom. They're excellent for varying light conditions, providing better vision at the lower portion while blocking sunlight from above, and they enhance depth perception by highlighting contrasts and contours.","Ray-Ban's Cockpit Small boasts a lightweight metal frame complemented by thin temples and acetate tips, ensuring a comfortable fit around the ears. With its subtly redefined aviator shape and adjustable nose pads, this frame provides a petite fit optimally tailored for those with smaller facial proportions and features, especially those with oval and rectangular face shapes.","Experience classic aviator-style with a modern twist with the Ray-Ban Cockpit Small sunglasses. These shades feature a compact frame that adds a contemporary touch to the iconic design. Designed with comfort in mind, the Cockpit Small offers a lightweight fit for all-day wear. The crystal lenses provide exceptional clarity and protect your eyes from harmful UV rays. Whether you're flying high or exploring new destinations, the Cockpit Small will effortlessly enhance your style with their fashionable and versatile design. It's a nod to the past designed for the present, and offers a snug fit for those with petite facial structures.","Ray-Ban's Crystal Glass Lenses are crafted with precision, offering exceptional visual clarity and sharpness. They are known for their scratch-resistant properties, ensuring your lenses stay clearer longer. They also provide 100% protection for your eyes against harmful UV rays from the sun.","","","","","","","",""
